stock,stock_close,stock_index,date,index,close,ind_index
BAC,6.8200002,479.64838,2009-03-01,GSPC,797.87,781.53595
BAC,8.9300003,628.04401,2009-04-01,GSPC,872.81,854.94177
BAC,11.27,792.61542,2009-05-01,GSPC,919.14001,900.3233
BAC,13.2,928.35162,2009-06-01,GSPC,919.32001,900.49957
BAC,14.79,1040.1758,2009-07-01,GSPC,987.47998,967.26422
BAC,17.59,1237.0989,2009-08-01,GSPC,1020.62,999.72577
BAC,16.92,1189.978,2009-09-01,GSPC,1057.08,1035.4393
BAC,14.58,1025.4066,2009-10-01,GSPC,1036.1899,1014.977
BAC,15.85,1114.7253,2009-11-01,GSPC,1095.63,1073.2002
BAC,15.06,1059.1649,2009-12-01,GSPC,1115.1,1092.2715
BAC,15.18,1067.6044,2010-01-01,GSPC,1073.87,1051.8856
BAC,16.66,1171.6923,2010-02-01,GSPC,1104.49,1081.8788
BAC,17.85,1255.3846,2010-03-01,GSPC,1169.4301,1145.4894
BAC,17.83,1253.978,2010-04-01,GSPC,1186.6899,1162.3959
BAC,15.74,1106.989,2010-05-01,GSPC,1089.41,1067.1075
BAC,14.37,1010.6373,2010-06-01,GSPC,1030.71,1009.6092
BAC,14.04,987.42859,2010-07-01,GSPC,1101.6,1079.048
BAC,12.46,876.30768,2010-08-01,GSPC,1049.33,1027.848
BAC,13.1,921.31873,2010-09-01,GSPC,1141.2,1117.8372
BAC,11.45,805.27472,2010-10-01,GSPC,1183.26,1159.0363
BAC,10.95,770.10986,2010-11-01,GSPC,1180.55,1156.3817
BAC,13.34,938.19781,2010-12-01,GSPC,1257.64,1231.8934
BAC,13.73,965.62634,2011-01-01,GSPC,1286.12,1259.7904
BAC,14.29,1005.011,2011-02-01,GSPC,1327.22,1300.049
BAC,13.33,937.49451,2011-03-01,GSPC,1325.83,1298.6874
BAC,12.28,863.64832,2011-04-01,GSPC,1363.61,1335.694
BAC,11.75,826.3736,2011-05-01,GSPC,1345.2,1317.6609
BAC,10.96,770.81317,2011-06-01,GSPC,1320.64,1293.6038
BAC,9.71,682.90112,2011-07-01,GSPC,1292.28,1265.8243
BAC,8.1700001,574.59338,2011-08-01,GSPC,1218.89,1193.9368
BAC,6.1199999,430.41757,2011-09-01,GSPC,1131.42,1108.2574
BAC,6.8299999,480.35165,2011-10-01,GSPC,1253.3,1227.6423
BAC,5.4400001,382.59341,2011-11-01,GSPC,1246.96,1221.4321
BAC,5.5599999,391.03296,2011-12-01,GSPC,1257.6,1231.8542
BAC,7.1300001,501.45056,2012-01-01,GSPC,1312.41,1285.5422
BAC,7.9699998,560.52747,2012-02-01,GSPC,1365.6801,1337.7217
